content_source,id,likes,reach,saved,views,shares,follows,comments,replies,profile_visits,total_interactions
story,18099003103806668,,2786,,3664,1,0,,2,9,3
story,18099020908764642,,3493,,4213,2,1,,0,6,2
story,18099031315571459,,866,,1072,0,0,,0,1,0
story,18099101017700423,,17050,,19191,0,0,,1,5,1
story,18099153592873454,,5794,,7970,0,0,,0,5,0
story,18099164701818010,,9012,,10506,3,0,,0,6,3
story,18099187579548980,,1216,,,0,0,,0,0,5
story,18099376606939260,,10956,,13333,1,0,,1,10,2
story,18099397160503285,,2196,,3118,5,0,,0,12,5
story,18099462304956415,,5716,,6484,0,0,,0,5,0
story,18099513728503444,,7213,,8201,1,0,,0,8,1
story,18099514385506688,,8150,,9724,3,0,,0,4,3
story,18099640034492402,,10887,,12740,1,1,,3,16,4
story,18099670612756804,,1562,,2046,2,0,,0,6,2
story,18099681421831021,,19564,,23245,3,0,,3,21,6
story,18099740548723043,,2814,,3320,0,0,,0,10,0
story,18099750185314955,,10297,,12484,4,0,,1,4,5
story,18099755345301784,,7765,,9077,0,0,,0,6,0
story,18099797857721300,,9766,,12036,2,0,,0,17,2
story,18099834671505162,,10333,,12365,0,0,,0,21,0
story,18099869833925490,,20752,,26478,8,1,,0,29,8
story,18099901864536592,,1787,,,1,0,,1,1,12
story,18099971251822199,,1749,,3254,2,0,,2,1,4
story,18100062958850628,,21010,,28478,7,0,,2,17,9
story,18100110565493597,,2491,,,0,0,,0,4,0
story,18100160668612947,,4714,,6332,0,0,,0,0,0
story,18100367716865389,,19451,,22600,0,0,,0,29,0
story,18100441531621339,,1528,,1764,0,0,,0,2,0
story,18100455907718828,,0,,712,0,,,0,0,
story,18100647967927356,,12180,,14853,1,0,,0,4,1
story,18100680022896609,,7080,,9659,6,0,,0,3,6
story,18100698256637410,,518,,643,5,0,,0,1,5
story,18100713037702995,,14475,,16841,2,1,,2,17,4
story,18100792159806711,,7322,,9330,2,0,,0,4,2
story,18101130079680730,,34843,,39840,1,0,,2,112,3
story,18101201221546008,,2627,,,0,0,,2,4,21
story,18101239882882740,,1430,,1713,0,0,,0,2,0
story,18101245768837298,,4541,,5858,6,0,,2,4,8
story,18101250013628610,,2020,,2582,2,0,,0,0,2
story,18101312351509383,,1855,,2257,1,0,,0,2,1
story,18101330755660989,,8450,,10601,2,0,,0,9,2
story,18101385901820867,,10157,,12864,3,0,,0,2,3
story,18101471434690220,,2389,,2978,0,0,,1,2,1
story,18101523694554405,,359,,,0,0,,0,3,3
story,18101605951914866,,7760,,9479,1,0,,0,10,1
story,18101645053752974,,517,,1844,0,0,,0,3,0
story,18101889535885839,,11103,,15109,9,0,,1,7,10
story,18101906272711348,,15647,,18382,2,0,,0,12,2
story,18101918512783142,,12830,,15279,2,0,,1,23,3
story,18102042268861041,,4969,,6878,2,0,,0,9,2
story,18102175624512541,,893,,,0,0,,0,2,4
story,18102250975767403,,19255,,23631,5,0,,2,25,7
story,18102304849581802,,2416,,2593,0,0,,0,3,0
story,18102331171776056,,13850,,16555,2,0,,1,6,3
story,18102658951583999,,1061,,1393,0,0,,0,4,0
story,18102696214614811,,1591,,1959,0,0,,0,2,0
story,18102715639925414,,7868,,9637,3,0,,1,19,4
story,18102799561900325,,16989,,21964,10,0,,0,12,10
story,18102890932751691,,21965,,29615,66,0,,5,37,71
story,18102967999690892,,1314,,1630,0,0,,0,4,0
story,18102991682308079,,9251,,10724,1,0,,0,2,1
story,18103124029742720,,15747,,19590,21,0,,0,6,21
story,18103181623656419,,2623,,3537,3,0,,0,3,3
story,18103209841676418,,19465,,25979,4,0,,1,38,5
story,18103555786621111,,1284,,1670,0,0,,0,6,0
story,18103577857847963,,9902,,11608,2,0,,2,5,4
story,18103683820750151,,5831,,7396,2,0,,1,7,3
story,18103719061661794,,1910,,2496,0,0,,1,1,1
story,18103835491735422,,7854,,10078,1,0,,1,17,2
story,18104060470658223,,13123,,17084,5,0,,0,16,5
story,18104156470671427,,19723,,22675,10,0,,4,13,14
story,18104227252522346,,1216,,,0,0,,0,2,7
story,18104245738537420,,1646,,1999,0,0,,0,0,0
story,18104387611786305,,5910,,6954,1,0,,0,6,1
story,18104603917801097,,1309,,1549,0,0,,0,0,0
story,18104722633506651,,,,,,,,,,
story,18104953786885004,,21830,,25710,1,0,,1,7,2
story,18105071896582265,,21485,,26248,23,0,,1,26,24
story,18105099403693304,,11895,,14280,9,0,,3,39,12
story,18105398776842779,,4684,,6508,5,0,,2,8,7
story,18105404041675258,,1879,,2465,1,0,,1,1,2
story,18105413471497089,,1202,,1463,0,0,,0,5,0
story,18105418540666427,,8925,,10850,0,0,,0,10,0
story,18105599170718629,,12338,,15561,5,0,,0,11,5
story,18105602839711626,,15137,,17214,3,0,,0,19,3
story,18105635281695577,,4684,,5771,4,0,,0,4,4
story,18105757834731182,,13967,,16827,0,0,,0,11,0
story,18105804166695298,,12819,,15281,7,0,,0,25,7
story,18105829627647859,,2078,,2483,0,0,,0,3,0
story,18105894532775499,,481,,1688,0,0,,0,0,0
story,18105905530496778,,1499,,1829,0,0,,0,2,0
story,18105956647646328,,7505,,9130,0,0,,0,19,0
story,18106330897806652,,1751,,2182,0,0,,0,1,0
story,18106358383560675,,11907,,13935,4,0,,0,4,4
story,18106368505839373,,5679,,6636,1,0,,0,0,1
story,18106476229856948,,9221,,11159,7,0,,0,1,7
story,18106584361847718,,14191,,19611,16,0,,3,2,19
story,18106603081520013,,6441,,,1,0,,0,0,17
story,18106615441573508,,1267,,1636,0,0,,0,0,0
story,18106616812667139,,1286,,1597,0,0,,1,0,1
story,18106695136776786,,5460,,6203,0,0,,0,12,0
story,18106707082835108,,3726,,4707,1,0,,0,20,1
story,18106746308498479,,8181,,9539,2,0,,0,17,2
story,18106766008707426,,5715,,6865,1,0,,0,4,1
story,18106770715697890,,2963,,3500,0,0,,0,20,0
story,18106884286679310,,16359,,18633,0,0,,2,8,2
story,18106998946795053,,6867,,8641,4,0,,2,5,6
story,18107124556868133,,2424,,2887,4,0,,0,0,4
story,18107203474488932,,1472,,,0,0,,0,2,5
story,18107253811830744,,8103,,9789,3,0,,0,8,3
story,18107321824866759,,1995,,2268,0,0,,0,5,42
story,18107420899663885,,9252,,11513,0,1,,0,3,0
story,18107435806649212,,17918,,22425,0,0,,0,13,0
story,18107604418622999,,1900,,2449,0,0,,1,3,1
story,18107611177565067,,4423,,6049,1,0,,1,3,2
story,18107700961647017,,10378,,12092,0,0,,0,21,0
story,18107894593504488,,396,,,0,0,,0,2,9
story,18107966422581469,,1732,,2181,0,0,,0,0,0
story,18107967439627773,,7525,,8884,3,0,,0,4,3
story,18107987314627448,,11685,,13311,6,0,,0,12,6
story,18108080209629211,,16742,,21092,23,0,,2,21,25
story,18108175180755709,,36447,,49241,14,0,,3,34,17
story,18108355012492584,,2835,,3557,4,0,,1,2,5
story,18108509491574965,,1666,,2010,0,0,,2,0,2
story,18108832831751368,,5646,,6495,3,0,,0,14,3
story,18108994558516729,,7375,,10277,0,0,,0,5,0
story,18109020061748482,,18827,,25977,20,1,,1,12,21
story,18109029169627823,,11923,,14616,5,0,,2,9,7
story,18109098097644752,,7663,,9337,1,0,,0,7,1
story,18109316494497848,,1245,,1531,0,0,,1,0,1
story,18109337290785141,,9697,,11372,0,0,,1,14,1
story,18109353028474378,,987,,,0,0,,0,1,4
story,18109397470541193,,,,,,,,,,
story,18109421230620424,,12509,,15702,8,0,,1,4,9
story,18109478623682894,,16867,,20337,17,0,,0,37,17
story,18109485544528940,,1933,,2499,0,0,,3,2,3
story,18109626835717712,,13833,,15920,3,0,,0,10,3
story,18109978576699067,,1161,,1340,0,0,,0,5,0
story,18109995001670732,,11147,,0,0,0,,0,7,0
story,18110464276734589,,14506,,18433,6,0,,1,14,7
story,18110822875529584,,2732,,3060,0,0,,0,2,0
story,18110962369743110,,6930,,8702,4,0,,0,2,4
story,18110993641450793,,1358,,1515,0,0,,0,0,0
story,18111204064495298,,847,,,0,0,,0,0,10
story,18111216103687208,,8427,,10656,4,1,,1,16,5
story,18111241576598888,,11240,,12946,0,0,,1,7,1
story,18111469462622698,,9068,,10672,2,0,,4,10,6
story,18111481303608804,,24667,,31312,0,0,,1,22,1
story,18111532957471302,,3274,,,2,0,,0,5,22
story,18111688822521893,,12707,,17946,1,0,,0,1,1
story,18111702682673244,,7392,,8981,9,0,,1,7,10
story,18111725884628098,,5415,,7317,1,1,,1,10,2
story,18112033210711197,,12602,,16194,2,0,,3,7,5
story,18112130800802005,,943,,1190,0,0,,0,1,0
story,18112424776683098,,2155,,2767,0,0,,0,3,54
story,18112711396679823,,11567,,0,0,0,,0,4,0
story,18112719301642870,,6003,,6977,1,0,,0,1,1
story,18112786306526326,,11402,,12828,0,0,,0,2,0
story,18112927915597530,,14865,,17001,1,0,,0,24,1
story,18112980772634684,,17304,,20896,1,0,,0,24,1
story,18113140021671705,,8495,,10117,1,0,,0,0,1
story,18113218540558174,,1398,,2049,3,0,,1,0,4
story,18113316871716294,,1331,,1612,4,0,,1,2,5
story,18113332753482923,,355,,461,0,0,,0,0,0
story,18113347984517789,,17348,,20439,4,0,,0,21,4
story,18113430769594268,,13683,,17109,11,0,,1,4,12
story,18113453800657905,,13412,,16702,9,0,,3,8,12
story,18113558896556084,,682,,899,0,0,,1,0,1
story,18113634109616380,,16344,,19034,0,0,,0,63,0
story,18113810764467931,,2908,,,0,2,,0,12,6
story,18113846332589025,,9291,,10536,0,0,,0,15,0
story,18113854105731231,,11705,,14779,3,0,,0,4,3
story,18113985778728431,,9356,,10779,3,0,,0,16,3
story,18114027745643966,,152,,179,0,0,,0,0,0
story,18114047212638101,,4635,,5705,3,0,,0,1,3
story,18114137281720447,,7776,,9340,1,0,,1,5,2
story,18114417055557679,,2144,,2610,0,0,,0,1,0
story,18114578941715648,,18473,,22868,9,0,,5,13,14
story,18114646795709687,,14098,,17181,3,1,,0,29,3
story,18114842020594596,,15461,,19773,12,0,,2,4,14
story,18114942571464970,,16499,,,0,0,,1,0,16
story,18114961963589878,,3583,,5199,0,0,,0,1,0
story,18115080736514059,,1522,,1777,0,0,,0,0,0
story,18115179751568492,,1353,,1776,3,0,,1,1,4
story,18115331983505327,,9651,,10958,1,0,,0,3,1
story,18115681666639142,,1444,,1665,0,0,,0,4,0
story,18115702585602480,,22332,,30707,7,1,,0,18,7
story,18115770895602259,,13540,,15896,0,0,,0,25,0
story,18115970917619147,,10050,,12024,9,0,,2,11,11
story,18116047300724362,,8288,,9552,1,0,,0,3,1
story,18116190064545464,,9947,,12167,2,1,,0,25,2
story,18116638441477797,,906,,,0,0,,0,3,0
story,18116640667539718,,11957,,12806,0,0,,0,10,0
story,18116772382476945,,1304,,,0,0,,0,2,9
story,18117073858497962,,14485,,22958,4,0,,0,31,4
story,18117091888458492,,1763,,,0,0,,0,1,7
story,18117619975727484,,13703,,17201,23,0,,3,10,26
story,18117856204484204,,3259,,4115,0,0,,0,1,0
story,18117861952588303,,5124,,7053,1,0,,1,1,2
story,18117991387500085,,4228,,5275,0,0,,0,19,0
story,18118389298517503,,726,,871,0,0,,0,1,0
story,18118412887719764,,7724,,8849,1,0,,0,4,1
story,18118611622605326,,12242,,14048,1,0,,1,6,2
story,18118971955520616,,2880,,3437,0,0,,0,0,0
story,18119231560617115,,7858,,9345,0,0,,0,4,0
story,18119289208568391,,8177,,9718,0,0,,0,1,0
story,18119418823481964,,6988,,7856,3,0,,6,26,9
story,18119449738435593,,1556,,,0,0,,0,1,3
story,18119842426714096,,31637,,37548,0,1,,1,94,247
story,18120123739588377,,6363,,7936,7,0,,0,12,7
story,18120134878552529,,5385,,7522,13,0,,3,6,16
story,18120166714490650,,21107,,25398,23,1,,1,52,24
story,18120244438489047,,26033,,31703,7,0,,0,25,7
story,18120405751539451,,15593,,18206,28,0,,3,38,31
story,18120417454536337,,8752,,10312,0,0,,0,3,0
story,18120438397719804,,3094,,3666,2,0,,0,4,2
story,18120784129524475,,26860,,34162,20,2,,6,43,26
story,18120836395439509,,1412,,,1,0,,0,2,7
story,18120875452450014,,2545,,,1,0,,0,1,13
story,18121027489448762,,2135,,,0,0,,0,4,5
story,18121388596560939,,8761,,10281,0,0,,0,9,0
story,18121802575524096,,7492,,8621,0,0,,0,10,0
story,18121816594435334,,6395,,,2,0,,0,1,20
story,18122355868526029,,14611,,19432,19,0,,0,11,19
story,18122394922524850,,10786,,13821,9,0,,0,17,9
story,18122559157611307,,10811,,13419,7,0,,0,2,7
story,18122589322435718,,3122,,,0,0,,0,8,9
story,18122806609442493,,910,,1193,0,1,,0,2,0
story,18122906842548381,,9132,,11216,2,0,,0,10,2
story,18123130633382378,,2187,,,0,0,,0,3,3
story,18123172342605822,,7445,,9225,5,0,,0,6,5
story,18123192115493255,,17150,,20314,1,0,,1,16,2
story,18123288253475863,,2307,,3066,0,0,,0,11,0
story,18123414910526206,,4924,,6084,2,0,,0,13,2
story,18123421543535308,,27915,,35294,14,0,,0,38,14
story,18123577018585570,,7574,,9564,5,0,,0,4,5
story,18123710245516213,,15346,,19724,12,0,,1,20,13
story,18123744235552132,,15653,,19410,2,0,,0,30,2
story,18123887041582803,,22653,,35551,25,0,,5,129,186
story,18124127395569388,,6490,,7801,10,0,,0,6,10
story,18124302967464310,,2304,,3005,0,0,,1,12,1
story,18124353349504629,,1995,,2544,0,0,,0,2,0
story,18124484590491919,,792,,991,0,0,,1,1,1
story,18125121172565862,,6376,,7420,3,0,,0,4,3
story,18125213290534206,,1041,,1269,0,0,,1,2,1
story,18125486467515528,,11581,,14217,4,0,,3,16,7
story,18125792524424057,,7650,,,0,0,,1,0,12
story,18125927128420138,,760,,,0,0,,0,0,2
story,18126010123538889,,9507,,11658,0,0,,2,10,2
story,18126277129515630,,5173,,6941,6,0,,0,13,6
story,18126658042486152,,9355,,10452,0,0,,1,6,1
story,18126887614491251,,10924,,14227,5,0,,0,3,5
story,18127223947442869,,3834,,,1,0,,2,0,20
story,18127255444574065,,2231,,2669,2,0,,0,6,2
story,18127342870535804,,1489,,1748,0,0,,1,1,1
story,18127485706448942,,778,,891,0,0,,0,2,0
story,18127851181510696,,9381,,10839,5,0,,1,3,6
story,18128093245482509,,11985,,15022,0,0,,0,24,0
story,18128707591559378,,6191,,7098,0,0,,0,9,0
story,18128760286543011,,14295,,18793,9,0,,2,19,11
story,18128770135544618,,13105,,16392,3,1,,0,8,3
story,18129109525457739,,1351,,1672,0,0,,1,3,1
story,18129109618531977,,7456,,8552,3,0,,1,6,4
story,18129396877476496,,10790,,12194,0,0,,0,21,0
story,18129399274524269,,2043,,2973,2,0,,0,2,2
story,18129429349536841,,2207,,2988,3,0,,0,1,3
story,18129669886439499,,12325,,13787,0,0,,0,78,0
story,18129762190408786,,5357,,,1,0,,0,2,6
story,18129778828426610,,2104,,,0,0,,0,4,7
story,18129996331423694,,4795,,,0,0,,0,4,9
story,18130437424505840,,12294,,14728,0,0,,0,8,0
story,18130577794429460,,1552,,,0,0,,0,1,15
story,18130641034421355,,2711,,,6,0,,0,6,14
story,18131013790471811,,8165,,0,3,0,,1,16,4
story,18131056456421059,,2389,,,0,0,,0,1,12
story,18131373322525102,,13445,,0,3,0,,0,6,3
story,18131675929422117,,1330,,,0,0,,0,0,18
story,18132142909550683,,11450,,14190,5,2,,2,4,7
story,18133046716422401,,5682,,,1,0,,1,1,20
story,18133472068484194,,2255,,3013,1,0,,0,2,1
story,18133696417467124,,15112,,19783,6,0,,2,9,8
story,18134130094515096,,11655,,14293,7,0,,1,7,8
story,18134271562501751,,7738,,9459,1,0,,0,5,1
story,18134690686431478,,2347,,2615,2,0,,0,14,2
story,18134983102474790,,2392,,2811,0,0,,0,2,0
story,18135051256393378,,7166,,,0,0,,0,1,3
story,18135205870481465,,13438,,15780,2,0,,0,3,2
story,18135249835467484,,8864,,10519,8,0,,1,3,9
story,18135627385472175,,8276,,11681,5,0,,1,15,6
story,18136061191447838,,10151,,12801,0,0,,0,36,0
story,18136875913426088,,1657,,1882,0,0,,0,1,0
story,18137014975451991,,12662,,15192,6,0,,2,6,8
story,18137463991509198,,14577,,19759,9,0,,0,19,9
story,18137720419508295,,10039,,11622,1,0,,0,1,1
story,18137932018473476,,6406,,7768,2,0,,2,12,4
story,18138383092393700,,1666,,,0,0,,0,2,7
story,18138411529494495,,1397,,2737,1,0,,0,3,1
story,18138479590387170,,490,,,0,0,,0,0,3
story,18138714598470647,,17960,,25205,4,0,,2,14,6
story,18138793492390060,,2831,,3551,0,0,,0,0,0
story,18139371184436789,,9969,,12864,0,0,,0,21,0
story,18139839649495307,,6498,,7833,2,0,,0,3,2
story,18140315500457313,,3402,,3970,0,0,,0,14,0
story,18140904142494051,,8333,,9751,0,0,,0,6,0
story,18141062086422628,,1061,,1221,0,0,,0,1,0
story,18141286978458871,,15874,,21339,5,0,,0,12,5
story,18141324382407930,,4924,,5132,0,0,,2,6,2
story,18141538024400612,,662,,720,0,0,,0,2,0
story,18142520932413271,,10583,,12312,0,0,,0,4,0
story,18143285992489400,,6843,,8422,1,0,,1,14,2
story,18143315239459187,,3920,,5086,1,0,,0,1,1
story,18143437198382241,,1026,,,0,0,,0,0,11
story,18143796805468988,,9872,,12381,3,0,,0,12,3
story,18144649078476773,,10601,,12702,2,0,,0,5,2
story,18144690475462818,,12982,,15741,5,0,,1,10,6
story,18144921139449176,,7311,,8555,0,0,,0,6,0
story,18145035097482018,,16486,,19710,31,1,,2,55,33
story,18145622428462146,,14418,,18238,4,0,,1,8,5
story,18146136103481139,,8304,,9815,4,0,,1,6,5
story,18146222281483986,,4443,,5495,2,0,,0,3,2
story,18146420578421582,,937,,1157,0,0,,0,1,0
story,18146555137418452,,1449,,1712,0,0,,0,4,0
story,18146665687457013,,1108,,1551,0,0,,0,0,0
story,18146666842480259,,1855,,2422,2,0,,0,0,2
story,18146733055398032,,,,,,,,,,
story,18147029809478252,,13058,,16473,10,1,,0,16,10
story,18147422362430435,,1258,,1675,0,0,,0,2,0
story,18147509488391060,,5892,,7567,1,0,,1,9,2
story,18147811879466672,,8687,,10323,7,0,,0,2,7
story,18148564435447714,,47635,,54202,1,0,,1,90,2
story,18149084527383745,,20397,,25715,7,0,,0,15,7
story,18149299849388859,,2041,,2225,0,0,,1,1,1
story,18150099634429759,,599,,2010,0,0,,0,3,0
story,18150624058431523,,14573,,17484,4,0,,1,14,5
story,18150624553454907,,6582,,7933,0,0,,0,19,0
story,18150717367454365,,1489,,0,0,0,,0,2,0
story,18150981535432604,,4754,,5982,7,0,,1,7,8
story,18151168006421829,,15549,,18571,12,0,,1,4,13
story,18151173103422981,,7959,,9280,1,0,,1,10,2
story,18151707274454357,,9712,,11439,4,0,,0,4,4
story,18151942879427486,,11292,,13312,17,1,,0,29,17
story,18151995937429463,,18199,,21152,5,0,,0,35,5
story,18152358691399581,,2210,,2699,0,0,,0,4,0
story,18152637124422202,,13474,,15612,1,0,,0,2,1
story,18152644246441287,,7006,,9298,6,0,,0,9,6
story,18152994112397361,,15557,,19989,3,1,,2,38,5
story,18153955819399499,,11714,,13869,1,0,,1,8,2
story,18155072107435094,,939,,1215,1,0,,1,3,2
story,18155539300414339,,9510,,12194,13,0,,0,10,13
story,18155721256408046,,14850,,17400,15,0,,1,10,16
story,18155869405361737,,2973,,,1,0,,0,0,26
story,18156328537436766,,8327,,9689,3,0,,0,4,3
story,18156548326441889,,1351,,1919,0,0,,0,4,0
story,18157063594384637,,5535,,7272,0,0,,0,9,0
story,18157120972382421,,14004,,16404,0,1,,0,32,0
story,18157179355429506,,8391,,10229,0,0,,2,5,2
story,18157214677407578,,17845,,19678,0,0,,0,12,0
story,18157372258334707,,5553,,5739,1,0,,0,8,1
story,18157513693418784,,6569,,7555,0,0,,0,6,0
story,18157880659408870,,2829,,3297,0,0,,0,5,0
story,18158288011437405,,3159,,4102,2,0,,0,1,2
story,18158397940411487,,16498,,22459,1,0,,1,15,2
story,18159354916411599,,11541,,16049,17,0,,1,21,18
story,18159359101343117,,3168,,,0,0,,0,1,16
story,18159513070419833,,11812,,14192,2,0,,0,5,2
story,18159686644351764,,6657,,,0,0,,4,17,46
story,18160203874359270,,1522,,,0,0,,0,2,10
story,18160225675401603,,16390,,19460,0,0,,1,23,1
story,18160291186411860,,12091,,15159,2,0,,2,11,4
story,18160309831345851,,2009,,,0,0,,0,0,14
story,18160583275369231,,2199,,2475,0,0,,0,23,0
story,18161209798414837,,11294,,14388,3,1,,0,15,3
story,18161486206367643,,1887,,2069,0,0,,0,2,0
story,18161728714370708,,,,,,,,,,
story,18162340840393214,,8607,,10747,3,0,,0,3,3
story,18162486766422010,,1129,,1254,1,0,,0,2,31
story,18162528280343403,,1110,,1382,0,0,,0,1,0
story,18162714106356331,,663,,,0,0,,0,2,9
story,18162782386358820,,1307,,,0,0,,0,0,16
story,18163261570369785,,542,,796,0,0,,0,1,0
story,18164055466395467,,10969,,15875,47,0,,1,14,48
story,18164068366422532,,6365,,7584,2,0,,0,3,2
story,18164908840348568,,1008,,1166,1,0,,0,2,1
story,18165103807372367,,3159,,4389,1,0,,0,1,1
story,18165641722413505,,11693,,15135,1,0,,1,1,2
story,18165815545401210,,8790,,10682,26,0,,0,3,26
story,18165896479333139,,1811,,,0,0,,0,12,6
story,18165908587353011,,1571,,1700,0,0,,0,7,0
story,18166406836382948,,6781,,8446,4,0,,1,10,5
story,18166551421410664,,1448,,1899,2,0,,0,0,2
story,18166722994332737,,1700,,,0,0,,0,3,12
story,18167108347349000,,16032,,19625,1,0,,2,14,3
story,18168117844403765,,4655,,5873,2,0,,0,4,2
story,18168205456404384,,6975,,7841,0,0,,0,2,0
story,18168504202383779,,3720,,5244,5,0,,0,2,5
story,18168773512403021,,13471,,15004,0,0,,1,18,1
story,18168828046394313,,2888,,3365,0,0,,0,0,0
story,18168957310341415,,1299,,,0,0,,0,0,10
story,18169824229364244,,5135,,7205,0,0,,0,6,0
story,18171113551352600,,2216,,2535,13,0,,1,0,14
story,18171775162378683,,6364,,7406,0,0,,0,10,0
story,18172273825372829,,8168,,9631,0,0,,0,6,0
story,18172563235375624,,3108,,3825,1,0,,0,2,1
story,18172615405379064,,3375,,4144,2,0,,0,7,2
story,18173727880342790,,,,,,,,,,
story,18175085002349176,,5587,,0,4,0,,1,17,5
story,18175450666343159,,9279,,11893,1,0,,1,15,2
story,18176484229379140,,12096,,15187,1,0,,0,2,1
story,18176853367350198,,1168,,1498,15,0,,0,2,15
story,18177201667342694,,1727,,1970,0,0,,0,5,0
story,18177205375365939,,4806,,6157,1,0,,0,6,1
story,18178477237367237,,22488,,26466,3,0,,1,19,4
story,18179966026331446,,937,,1038,0,0,,0,3,0
story,18180483922321630,,766,,,0,0,,1,1,4
story,18180691306372897,,1416,,2504,0,0,,0,7,0
story,18181032793328966,,2234,,2619,0,1,,0,11,0
story,18181673173331927,,3854,,4251,0,0,,0,5,0
story,18182722288332178,,11866,,14370,4,0,,1,15,5
story,18184483990370465,,15295,,18044,0,0,,0,20,0
story,18185046838336521,,2460,,3228,1,0,,0,4,1
story,18185516902353288,,10351,,12429,4,0,,1,21,5
story,18185924596352722,,11121,,13918,3,0,,1,14,4
story,18186277054344120,,17268,,20468,3,0,,3,24,6
story,18186373747349288,,12839,,16915,3,1,,2,4,5
story,18186534163346585,,6142,,7723,1,0,,0,3,1
story,18187729870352123,,16403,,18666,6,0,,0,8,6
story,18187932346334095,,2001,,2243,0,0,,0,4,0
story,18188840131342478,,12131,,14283,8,0,,2,3,10
story,18190161157337818,,13162,,17566,5,0,,3,14,8
story,18192929512330858,,1586,,2128,0,0,,2,6,2
story,18194488762330968,,6333,,9494,1,1,,0,2,1
story,18195328060308469,,4512,,,3,0,,1,14,59
story,18195388111310948,,2819,,3067,0,0,,0,2,0
story,18195901936328155,,2531,,3047,1,0,,0,10,1
story,18195903283337863,,12037,,15296,5,0,,1,9,6
story,18196816981342511,,11899,,13836,1,0,,1,28,2
story,18198408598329841,,3642,,5278,5,0,,1,2,6
story,18202037176309234,,2610,,3165,0,0,,0,4,0
story,18202805752322153,,244,,1318,0,0,,0,0,0
story,18203687827316995,,8302,,9379,6,0,,0,1,6
story,18207088450325131,,9572,,12350,5,0,,0,0,5
story,18207211732326216,,9376,,10600,0,0,,0,15,0
